crop_path,cls,label,img_id,xmin,ymin,xmax,ymax,version
/Users/sameerkarur/Documents/Git/Data_science/07_IITK_AIML_Capstone/project1_autonomous_driving/data/part1/crops/00002108_2204_pickup_truck.jpg,pickup_truck,6,00002108,240,261,428,366,v3_no_ambiguous
/Users/sameerkarur/Documents/Git/Data_science/07_IITK_AIML_Capstone/project1_autonomous_driving/data/part1/crops/00003208_2205_bus.jpg,bus,2,00003208,1,181,475,476,v3_no_ambiguous
/Users/sameerkarur/Documents/Git/Data_science/07_IITK_AIML_Capstone/project1_autonomous_driving/data/part1/crops/00004264_2206_car.jpg,car,3,00004264,75,165,283,270,v3_no_ambiguous
/Users/sameerkarur/Documents/Git/Data_science/07_IITK_AIML_Capstone/project1_autonomous_driving/data/part1/crops/00000342_2207_bicycle.jpg,bicycle,1,00000342,338,121,374,204,v3_no_ambiguous
/Users/sameerkarur/Documents/Git/Data_science/07_IITK_AIML_Capstone/project1_autonomous_driving/data/part1/crops/00003990_2208_bus.jpg,bus,2,00003990,213,82,650,421,v3_no_ambiguous
/Users/sameerkarur/Documents/Git/Data_science/07_IITK_AIML_Capstone/project1_autonomous_driving/data/part1/crops/00005116_2209_pickup_truck.jpg,pickup_truck,6,00005116,205,71,324,138,v3_no_ambiguous
/Users/sameerkarur/Documents/Git/Data_science/07_IITK_AIML_Capstone/project1_autonomous_driving/data/part1/crops/00001514_2210_pickup_truck.jpg,pickup_truck,6,00001514,24,318,235,466,v3_no_ambiguous
/Users/sameerkarur/Documents/Git/Data_science/07_IITK_AIML_Capstone/project1_autonomous_driving/data/part1/crops/00004282_2211_bus.jpg,bus,2,00004282,222,2,267,31,v3_no_ambiguous
/Users/sameerkarur/Documents/Git/Data_science/07_IITK_AIML_Capstone/project1_autonomous_driving/data/part1/crops/00004921_2212_bus.jpg,bus,2,00004921,0,156,545,478,v3_no_ambiguous
/Users/sameerkarur/Documents/Git/Data_science/07_IITK_AIML_Capstone/project1_autonomous_driving/data/part1/crops/00002233_2213_car.jpg,car,3,00002233,348,327,531,479,v3_no_ambiguous
/Users/sameerkarur/Documents/Git/Data_science/07_IITK_AIML_Capstone/project1_autonomous_driving/data/part1/crops/00001855_2214_articulated_truck.jpg,articulated_truck,0,00001855,551,1,718,68,v3_no_ambiguous
/Users/sameerkarur/Documents/Git/Data_science/07_IITK_AIML_Capstone/project1_autonomous_driving/data/part1/crops/00005081_2215_bus.jpg,bus,2,00005081,194,113,251,145,v3_no_ambiguous
/Users/sameerkarur/Documents/Git/Data_science/07_IITK_AIML_Capstone/project1_autonomous_driving/data/part1/crops/00004706_2216_articulated_truck.jpg,articulated_truck,0,00004706,137,64,197,88,v3_no_ambiguous
/Users/sameerkarur/Documents/Git/Data_science/07_IITK_AIML_Capstone/project1_autonomous_driving/data/part1/crops/00000118_2217_bicycle.jpg,bicycle,1,00000118,362,137,408,242,v3_no_ambiguous
/Users/sameerkarur/Documents/Git/Data_science/07_IITK_AIML_Capstone/project1_autonomous_driving/data/part1/crops/00001868_2218_pickup_truck.jpg,pickup_truck,6,00001868,103,122,239,185,v3_no_ambiguous
/Users/sameerkarur/Documents/Git/Data_science/07_IITK_AIML_Capstone/project1_autonomous_driving/data/part1/crops/00005186_2219_car.jpg,car,3,00005186,606,167,652,216,v3_no_ambiguous
/Users/sameerkarur/Documents/Git/Data_science/07_IITK_AIML_Capstone/project1_autonomous_driving/data/part1/crops/00000486_2220_work_van.jpg,work_van,8,00000486,544,210,648,330,v3_no_ambiguous
/Users/sameerkarur/Documents/Git/Data_science/07_IITK_AIML_Capstone/project1_autonomous_driving/data/part1/crops/00004209_2221_bus.jpg,bus,2,00004209,426,11,530,77,v3_no_ambiguous
/Users/sameerkarur/Documents/Git/Data_science/07_IITK_AIML_Capstone/project1_autonomous_driving/data/part1/crops/00001231_2222_car.jpg,car,3,00001231,558,72,678,138,v3_no_ambiguous
/Users/sameerkarur/Documents/Git/Data_science/07_IITK_AIML_Capstone/project1_autonomous_driving/data/part1/crops/00001075_2223_pickup_truck.jpg,pickup_truck,6,00001075,5,296,215,454,v3_no_ambiguous
/Users/sameerkarur/Documents/Git/Data_science/07_IITK_AIML_Capstone/project1_autonomous_driving/data/part1/crops/00003633_2224_single_unit_truck.jpg,single_unit_truck,7,00003633,2,60,413,438,v3_no_ambiguous
/Users/sameerkarur/Documents/Git/Data_science/07_IITK_AIML_Capstone/project1_autonomous_driving/data/part1/crops/00004536_2225_car.jpg,car,3,00004536,606,233,648,262,v3_no_ambiguous
/Users/sameerkarur/Documents/Git/Data_science/07_IITK_AIML_Capstone/project1_autonomous_driving/data/part1/crops/00001599_2226_work_van.jpg,work_van,8,00001599,426,78,652,219,v3_no_ambiguous
/Users/sameerkarur/Documents/Git/Data_science/07_IITK_AIML_Capstone/project1_autonomous_driving/data/part1/crops/00001161_2227_single_unit_truck.jpg,single_unit_truck,7,00001161,224,106,275,172,v3_no_ambiguous
/Users/sameerkarur/Documents/Git/Data_science/07_IITK_AIML_Capstone/project1_autonomous_driving/data/part1/crops/00001507_2228_car.jpg,car,3,00001507,4,72,49,101,v3_no_ambiguous
/Users/sameerkarur/Documents/Git/Data_science/07_IITK_AIML_Capstone/project1_autonomous_driving/data/part1/crops/00005482_2229_car.jpg,car,3,00005482,537,249,718,418,v3_no_ambiguous
/Users/sameerkarur/Documents/Git/Data_science/07_IITK_AIML_Capstone/project1_autonomous_driving/data/part1/crops/00003525_2230_pickup_truck.jpg,pickup_truck,6,00003525,1,61,50,117,v3_no_ambiguous
/Users/sameerkarur/Documents/Git/Data_science/07_IITK_AIML_Capstone/project1_autonomous_driving/data/part1/crops/00000547_2231_car.jpg,car,3,00000547,488,130,553,180,v3_no_ambiguous
/Users/sameerkarur/Documents/Git/Data_science/07_IITK_AIML_Capstone/project1_autonomous_driving/data/part1/crops/00001299_2232_car.jpg,car,3,00001299,469,228,578,284,v3_no_ambiguous
/Users/sameerkarur/Documents/Git/Data_science/07_IITK_AIML_Capstone/project1_autonomous_driving/data/part1/crops/00000227_2233_work_van.jpg,work_van,8,00000227,153,185,235,244,v3_no_ambiguous
/Users/sameerkarur/Documents/Git/Data_science/07_IITK_AIML_Capstone/project1_autonomous_driving/data/part1/crops/00004751_2234_articulated_truck.jpg,articulated_truck,0,00004751,595,86,708,122,v3_no_ambiguous
/Users/sameerkarur/Documents/Git/Data_science/07_IITK_AIML_Capstone/project1_autonomous_driving/data/part1/crops/00002943_2235_articulated_truck.jpg,articulated_truck,0,00002943,479,4,563,36,v3_no_ambiguous
/Users/sameerkarur/Documents/Git/Data_science/07_IITK_AIML_Capstone/project1_autonomous_driving/data/part1/crops/00000155_2236_car.jpg,car,3,00000155,503,66,535,98,v3_no_ambiguous
/Users/sameerkarur/Documents/Git/Data_science/07_IITK_AIML_Capstone/project1_autonomous_driving/data/part1/crops/00001031_2237_single_unit_truck.jpg,single_unit_truck,7,00001031,459,65,559,145,v3_no_ambiguous
/Users/sameerkarur/Documents/Git/Data_science/07_IITK_AIML_Capstone/project1_autonomous_driving/data/part1/crops/00002389_2238_work_van.jpg,work_van,8,00002389,2,136,248,290,v3_no_ambiguous
/Users/sameerkarur/Documents/Git/Data_science/07_IITK_AIML_Capstone/project1_autonomous_driving/data/part1/crops/00005154_2239_pickup_truck.jpg,pickup_truck,6,00005154,236,92,305,121,v3_no_ambiguous
/Users/sameerkarur/Documents/Git/Data_science/07_IITK_AIML_Capstone/project1_autonomous_driving/data/part1/crops/00000198_2240_pickup_truck.jpg,pickup_truck,6,00000198,507,197,701,295,v3_no_ambiguous
/Users/sameerkarur/Documents/Git/Data_science/07_IITK_AIML_Capstone/project1_autonomous_driving/data/part1/crops/00005369_2241_pickup_truck.jpg,pickup_truck,6,00005369,267,79,337,111,v3_no_ambiguous
/Users/sameerkarur/Documents/Git/Data_science/07_IITK_AIML_Capstone/project1_autonomous_driving/data/part1/crops/00001373_2242_articulated_truck.jpg,articulated_truck,0,00001373,0,47,122,123,v3_no_ambiguous
/Users/sameerkarur/Documents/Git/Data_science/07_IITK_AIML_Capstone/project1_autonomous_driving/data/part1/crops/00001028_2243_pickup_truck.jpg,pickup_truck,6,00001028,544,111,709,240,v3_no_ambiguous
/Users/sameerkarur/Documents/Git/Data_science/07_IITK_AIML_Capstone/project1_autonomous_driving/data/part1/crops/00002310_2244_articulated_truck.jpg,articulated_truck,0,00002310,215,84,297,175,v3_no_ambiguous
/Users/sameerkarur/Documents/Git/Data_science/07_IITK_AIML_Capstone/project1_autonomous_driving/data/part1/crops/00001437_2245_articulated_truck.jpg,articulated_truck,0,00001437,588,89,708,125,v3_no_ambiguous
/Users/sameerkarur/Documents/Git/Data_science/07_IITK_AIML_Capstone/project1_autonomous_driving/data/part1/crops/00001003_2246_single_unit_truck.jpg,single_unit_truck,7,00001003,297,49,431,126,v3_no_ambiguous
/Users/sameerkarur/Documents/Git/Data_science/07_IITK_AIML_Capstone/project1_autonomous_driving/data/part1/crops/00005282_2247_work_van.jpg,work_van,8,00005282,67,53,271,153,v3_no_ambiguous
/Users/sameerkarur/Documents/Git/Data_science/07_IITK_AIML_Capstone/project1_autonomous_driving/data/part1/crops/00002064_2248_pickup_truck.jpg,pickup_truck,6,00002064,554,119,715,241,v3_no_ambiguous
/Users/sameerkarur/Documents/Git/Data_science/07_IITK_AIML_Capstone/project1_autonomous_driving/data/part1/crops/00000848_2249_pickup_truck.jpg,pickup_truck,6,00000848,174,37,361,125,v3_no_ambiguous
/Users/sameerkarur/Documents/Git/Data_science/07_IITK_AIML_Capstone/project1_autonomous_driving/data/part1/crops/00000943_2250_pickup_truck.jpg,pickup_truck,6,00000943,82,171,166,257,v3_no_ambiguous
/Users/sameerkarur/Documents/Git/Data_science/07_IITK_AIML_Capstone/project1_autonomous_driving/data/part1/crops/00001283_2251_pickup_truck.jpg,pickup_truck,6,00001283,607,151,649,180,v3_no_ambiguous
/Users/sameerkarur/Documents/Git/Data_science/07_IITK_AIML_Capstone/project1_autonomous_driving/data/part1/crops/00002129_2252_pickup_truck.jpg,pickup_truck,6,00002129,132,44,257,95,v3_no_ambiguous
/Users/sameerkarur/Documents/Git/Data_science/07_IITK_AIML_Capstone/project1_autonomous_driving/data/part1/crops/00005195_2253_pickup_truck.jpg,pickup_truck,6,00005195,2,141,132,195,v3_no_ambiguous
/Users/sameerkarur/Documents/Git/Data_science/07_IITK_AIML_Capstone/project1_autonomous_driving/data/part1/crops/00001227_2254_pickup_truck.jpg,pickup_truck,6,00001227,285,269,479,381,v3_no_ambiguous
/Users/sameerkarur/Documents/Git/Data_science/07_IITK_AIML_Capstone/project1_autonomous_driving/data/part1/crops/00002132_2255_work_van.jpg,work_van,8,00002132,130,89,211,142,v3_no_ambiguous
/Users/sameerkarur/Documents/Git/Data_science/07_IITK_AIML_Capstone/project1_autonomous_driving/data/part1/crops/00001162_2256_car.jpg,car,3,00001162,447,148,535,212,v3_no_ambiguous
/Users/sameerkarur/Documents/Git/Data_science/07_IITK_AIML_Capstone/project1_autonomous_driving/data/part1/crops/00000561_2257_pedestrian.jpg,pedestrian,5,00000561,423,431,506,478,v3_no_ambiguous
/Users/sameerkarur/Documents/Git/Data_science/07_IITK_AIML_Capstone/project1_autonomous_driving/data/part1/crops/00003460_2258_car.jpg,car,3,00003460,534,286,650,361,v3_no_ambiguous
/Users/sameerkarur/Documents/Git/Data_science/07_IITK_AIML_Capstone/project1_autonomous_driving/data/part1/crops/00002703_2259_single_unit_truck.jpg,single_unit_truck,7,00002703,509,85,718,321,v3_no_ambiguous
/Users/sameerkarur/Documents/Git/Data_science/07_IITK_AIML_Capstone/project1_autonomous_driving/data/part1/crops/00003822_2260_pickup_truck.jpg,pickup_truck,6,00003822,111,64,206,107,v3_no_ambiguous
/Users/sameerkarur/Documents/Git/Data_science/07_IITK_AIML_Capstone/project1_autonomous_driving/data/part1/crops/00004877_2261_bicycle.jpg,bicycle,1,00004877,530,43,603,121,v3_no_ambiguous
/Users/sameerkarur/Documents/Git/Data_science/07_IITK_AIML_Capstone/project1_autonomous_driving/data/part1/crops/00000555_2262_pickup_truck.jpg,pickup_truck,6,00000555,195,217,325,301,v3_no_ambiguous
/Users/sameerkarur/Documents/Git/Data_science/07_IITK_AIML_Capstone/project1_autonomous_driving/data/part1/crops/00002414_2263_pickup_truck.jpg,pickup_truck,6,00002414,435,202,719,344,v3_no_ambiguous
/Users/sameerkarur/Documents/Git/Data_science/07_IITK_AIML_Capstone/project1_autonomous_driving/data/part1/crops/00002789_2264_car.jpg,car,3,00002789,224,90,269,128,v3_no_ambiguous
/Users/sameerkarur/Documents/Git/Data_science/07_IITK_AIML_Capstone/project1_autonomous_driving/data/part1/crops/00001054_2265_pickup_truck.jpg,pickup_truck,6,00001054,156,108,224,142,v3_no_ambiguous
/Users/sameerkarur/Documents/Git/Data_science/07_IITK_AIML_Capstone/project1_autonomous_driving/data/part1/crops/00001915_2266_single_unit_truck.jpg,single_unit_truck,7,00001915,3,250,49,346,v3_no_ambiguous
/Users/sameerkarur/Documents/Git/Data_science/07_IITK_AIML_Capstone/project1_autonomous_driving/data/part1/crops/00002311_2267_pickup_truck.jpg,pickup_truck,6,00002311,259,45,307,69,v3_no_ambiguous
/Users/sameerkarur/Documents/Git/Data_science/07_IITK_AIML_Capstone/project1_autonomous_driving/data/part1/crops/00002236_2268_single_unit_truck.jpg,single_unit_truck,7,00002236,468,61,507,90,v3_no_ambiguous
/Users/sameerkarur/Documents/Git/Data_science/07_IITK_AIML_Capstone/project1_autonomous_driving/data/part1/crops/00000543_2269_bicycle.jpg,bicycle,1,00000543,383,127,425,230,v3_no_ambiguous
/Users/sameerkarur/Documents/Git/Data_science/07_IITK_AIML_Capstone/project1_autonomous_driving/data/part1/crops/00003483_2270_bus.jpg,bus,2,00003483,207,150,570,308,v3_no_ambiguous
/Users/sameerkarur/Documents/Git/Data_science/07_IITK_AIML_Capstone/project1_autonomous_driving/data/part1/crops/00004644_2271_pickup_truck.jpg,pickup_truck,6,00004644,108,136,251,227,v3_no_ambiguous
/Users/sameerkarur/Documents/Git/Data_science/07_IITK_AIML_Capstone/project1_autonomous_driving/data/part1/crops/00001322_2272_articulated_truck.jpg,articulated_truck,0,00001322,549,81,663,116,v3_no_ambiguous
/Users/sameerkarur/Documents/Git/Data_science/07_IITK_AIML_Capstone/project1_autonomous_driving/data/part1/crops/00005401_2273_car.jpg,car,3,00005401,300,328,567,478,v3_no_ambiguous
/Users/sameerkarur/Documents/Git/Data_science/07_IITK_AIML_Capstone/project1_autonomous_driving/data/part1/crops/00004975_2274_work_van.jpg,work_van,8,00004975,79,141,215,227,v3_no_ambiguous
/Users/sameerkarur/Documents/Git/Data_science/07_IITK_AIML_Capstone/project1_autonomous_driving/data/part1/crops/00001836_2275_work_van.jpg,work_van,8,00001836,76,43,111,70,v3_no_ambiguous
/Users/sameerkarur/Documents/Git/Data_science/07_IITK_AIML_Capstone/project1_autonomous_driving/data/part1/crops/00001572_2276_work_van.jpg,work_van,8,00001572,172,187,425,445,v3_no_ambiguous
/Users/sameerkarur/Documents/Git/Data_science/07_IITK_AIML_Capstone/project1_autonomous_driving/data/part1/crops/00001472_2277_motorcycle.jpg,motorcycle,4,00001472,391,57,461,110,v3_no_ambiguous
/Users/sameerkarur/Documents/Git/Data_science/07_IITK_AIML_Capstone/project1_autonomous_driving/data/part1/crops/00001309_2278_pickup_truck.jpg,pickup_truck,6,00001309,544,55,630,103,v3_no_ambiguous
/Users/sameerkarur/Documents/Git/Data_science/07_IITK_AIML_Capstone/project1_autonomous_driving/data/part1/crops/00002068_2279_articulated_truck.jpg,articulated_truck,0,00002068,567,1,717,70,v3_no_ambiguous
/Users/sameerkarur/Documents/Git/Data_science/07_IITK_AIML_Capstone/project1_autonomous_driving/data/part1/crops/00000345_2280_articulated_truck.jpg,articulated_truck,0,00000345,1,166,405,427,v3_no_ambiguous
/Users/sameerkarur/Documents/Git/Data_science/07_IITK_AIML_Capstone/project1_autonomous_driving/data/part1/crops/00004061_2281_pickup_truck.jpg,pickup_truck,6,00004061,509,209,718,314,v3_no_ambiguous
/Users/sameerkarur/Documents/Git/Data_science/07_IITK_AIML_Capstone/project1_autonomous_driving/data/part1/crops/00002205_2282_single_unit_truck.jpg,single_unit_truck,7,00002205,166,43,249,83,v3_no_ambiguous
/Users/sameerkarur/Documents/Git/Data_science/07_IITK_AIML_Capstone/project1_autonomous_driving/data/part1/crops/00000732_2283_bus.jpg,bus,2,00000732,233,3,712,311,v3_no_ambiguous
/Users/sameerkarur/Documents/Git/Data_science/07_IITK_AIML_Capstone/project1_autonomous_driving/data/part1/crops/00001960_2284_car.jpg,car,3,00001960,650,172,702,204,v3_no_ambiguous
/Users/sameerkarur/Documents/Git/Data_science/07_IITK_AIML_Capstone/project1_autonomous_driving/data/part1/crops/00004956_2285_car.jpg,car,3,00004956,194,1,246,35,v3_no_ambiguous
/Users/sameerkarur/Documents/Git/Data_science/07_IITK_AIML_Capstone/project1_autonomous_driving/data/part1/crops/00004860_2286_pickup_truck.jpg,pickup_truck,6,00004860,13,154,196,261,v3_no_ambiguous
/Users/sameerkarur/Documents/Git/Data_science/07_IITK_AIML_Capstone/project1_autonomous_driving/data/part1/crops/00003005_2287_car.jpg,car,3,00003005,60,228,129,288,v3_no_ambiguous
/Users/sameerkarur/Documents/Git/Data_science/07_IITK_AIML_Capstone/project1_autonomous_driving/data/part1/crops/00000262_2288_bus.jpg,bus,2,00000262,325,0,719,309,v3_no_ambiguous
/Users/sameerkarur/Documents/Git/Data_science/07_IITK_AIML_Capstone/project1_autonomous_driving/data/part1/crops/00000888_2289_car.jpg,car,3,00000888,346,27,511,102,v3_no_ambiguous
/Users/sameerkarur/Documents/Git/Data_science/07_IITK_AIML_Capstone/project1_autonomous_driving/data/part1/crops/00003947_2290_bicycle.jpg,bicycle,1,00003947,449,220,474,294,v3_no_ambiguous
/Users/sameerkarur/Documents/Git/Data_science/07_IITK_AIML_Capstone/project1_autonomous_driving/data/part1/crops/00004357_2291_car.jpg,car,3,00004357,14,59,80,92,v3_no_ambiguous
/Users/sameerkarur/Documents/Git/Data_science/07_IITK_AIML_Capstone/project1_autonomous_driving/data/part1/crops/00004815_2292_single_unit_truck.jpg,single_unit_truck,7,00004815,2,51,38,75,v3_no_ambiguous
/Users/sameerkarur/Documents/Git/Data_science/07_IITK_AIML_Capstone/project1_autonomous_driving/data/part1/crops/00001833_2293_bus.jpg,bus,2,00001833,335,139,644,288,v3_no_ambiguous
/Users/sameerkarur/Documents/Git/Data_science/07_IITK_AIML_Capstone/project1_autonomous_driving/data/part1/crops/00002284_2294_articulated_truck.jpg,articulated_truck,0,00002284,452,166,712,418,v3_no_ambiguous
/Users/sameerkarur/Documents/Git/Data_science/07_IITK_AIML_Capstone/project1_autonomous_driving/data/part1/crops/00001763_2295_bus.jpg,bus,2,00001763,548,138,717,225,v3_no_ambiguous
/Users/sameerkarur/Documents/Git/Data_science/07_IITK_AIML_Capstone/project1_autonomous_driving/data/part1/crops/00005052_2296_pickup_truck.jpg,pickup_truck,6,00005052,84,116,243,187,v3_no_ambiguous
/Users/sameerkarur/Documents/Git/Data_science/07_IITK_AIML_Capstone/project1_autonomous_driving/data/part1/crops/00003269_2297_work_van.jpg,work_van,8,00003269,255,161,434,339,v3_no_ambiguous
/Users/sameerkarur/Documents/Git/Data_science/07_IITK_AIML_Capstone/project1_autonomous_driving/data/part1/crops/00000389_2298_pickup_truck.jpg,pickup_truck,6,00000389,106,142,246,227,v3_no_ambiguous
/Users/sameerkarur/Documents/Git/Data_science/07_IITK_AIML_Capstone/project1_autonomous_driving/data/part1/crops/00002012_2299_car.jpg,car,3,00002012,55,106,142,147,v3_no_ambiguous
/Users/sameerkarur/Documents/Git/Data_science/07_IITK_AIML_Capstone/project1_autonomous_driving/data/part1/crops/00001210_2300_bus.jpg,bus,2,00001210,406,51,712,242,v3_no_ambiguous
/Users/sameerkarur/Documents/Git/Data_science/07_IITK_AIML_Capstone/project1_autonomous_driving/data/part1/crops/00005292_2301_car.jpg,car,3,00005292,551,240,651,309,v3_no_ambiguous
/Users/sameerkarur/Documents/Git/Data_science/07_IITK_AIML_Capstone/project1_autonomous_driving/data/part1/crops/00004352_2302_car.jpg,car,3,00004352,495,185,715,321,v3_no_ambiguous
/Users/sameerkarur/Documents/Git/Data_science/07_IITK_AIML_Capstone/project1_autonomous_driving/data/part1/crops/00000216_2303_pickup_truck.jpg,pickup_truck,6,00000216,123,94,289,160,v3_no_ambiguous
/Users/sameerkarur/Documents/Git/Data_science/07_IITK_AIML_Capstone/project1_autonomous_driving/data/part1/crops/00000694_2304_pickup_truck.jpg,pickup_truck,6,00000694,481,151,714,257,v3_no_ambiguous
/Users/sameerkarur/Documents/Git/Data_science/07_IITK_AIML_Capstone/project1_autonomous_driving/data/part1/crops/00004152_2305_car.jpg,car,3,00004152,383,200,467,240,v3_no_ambiguous
/Users/sameerkarur/Documents/Git/Data_science/07_IITK_AIML_Capstone/project1_autonomous_driving/data/part1/crops/00004343_2306_motorcycle.jpg,motorcycle,4,00004343,537,109,562,136,v3_no_ambiguous
/Users/sameerkarur/Documents/Git/Data_science/07_IITK_AIML_Capstone/project1_autonomous_driving/data/part1/crops/00003074_2307_pedestrian.jpg,pedestrian,5,00003074,32,266,67,322,v3_no_ambiguous
/Users/sameerkarur/Documents/Git/Data_science/07_IITK_AIML_Capstone/project1_autonomous_driving/data/part1/crops/00003597_2308_pickup_truck.jpg,pickup_truck,6,00003597,343,73,598,191,v3_no_ambiguous
/Users/sameerkarur/Documents/Git/Data_science/07_IITK_AIML_Capstone/project1_autonomous_driving/data/part1/crops/00000196_2309_work_van.jpg,work_van,8,00000196,256,75,296,134,v3_no_ambiguous
/Users/sameerkarur/Documents/Git/Data_science/07_IITK_AIML_Capstone/project1_autonomous_driving/data/part1/crops/00001910_2310_pickup_truck.jpg,pickup_truck,6,00001910,67,348,318,478,v3_no_ambiguous
/Users/sameerkarur/Documents/Git/Data_science/07_IITK_AIML_Capstone/project1_autonomous_driving/data/part1/crops/00003203_2311_bicycle.jpg,bicycle,1,00003203,591,275,640,369,v3_no_ambiguous
/Users/sameerkarur/Documents/Git/Data_science/07_IITK_AIML_Capstone/project1_autonomous_driving/data/part1/crops/00000713_2312_motorcycle.jpg,motorcycle,4,00000713,447,181,496,233,v3_no_ambiguous
/Users/sameerkarur/Documents/Git/Data_science/07_IITK_AIML_Capstone/project1_autonomous_driving/data/part1/crops/00005119_2313_car.jpg,car,3,00005119,411,136,456,165,v3_no_ambiguous
/Users/sameerkarur/Documents/Git/Data_science/07_IITK_AIML_Capstone/project1_autonomous_driving/data/part1/crops/00001840_2314_single_unit_truck.jpg,single_unit_truck,7,00001840,674,112,714,194,v3_no_ambiguous
/Users/sameerkarur/Documents/Git/Data_science/07_IITK_AIML_Capstone/project1_autonomous_driving/data/part1/crops/00001870_2315_car.jpg,car,3,00001870,293,50,454,140,v3_no_ambiguous
/Users/sameerkarur/Documents/Git/Data_science/07_IITK_AIML_Capstone/project1_autonomous_driving/data/part1/crops/00003168_2316_articulated_truck.jpg,articulated_truck,0,00003168,185,0,450,155,v3_no_ambiguous
/Users/sameerkarur/Documents/Git/Data_science/07_IITK_AIML_Capstone/project1_autonomous_driving/data/part1/crops/00000004_2317_bus.jpg,bus,2,00000004,439,32,719,171,v3_no_ambiguous
/Users/sameerkarur/Documents/Git/Data_science/07_IITK_AIML_Capstone/project1_autonomous_driving/data/part1/crops/00001981_2318_bus.jpg,bus,2,00001981,155,89,370,227,v3_no_ambiguous
/Users/sameerkarur/Documents/Git/Data_science/07_IITK_AIML_Capstone/project1_autonomous_driving/data/part1/crops/00005043_2319_single_unit_truck.jpg,single_unit_truck,7,00005043,147,66,364,169,v3_no_ambiguous
/Users/sameerkarur/Documents/Git/Data_science/07_IITK_AIML_Capstone/project1_autonomous_driving/data/part1/crops/00005384_2320_motorcycle.jpg,motorcycle,4,00005384,417,170,458,217,v3_no_ambiguous
/Users/sameerkarur/Documents/Git/Data_science/07_IITK_AIML_Capstone/project1_autonomous_driving/data/part1/crops/00003963_2321_bus.jpg,bus,2,00003963,268,129,716,299,v3_no_ambiguous
/Users/sameerkarur/Documents/Git/Data_science/07_IITK_AIML_Capstone/project1_autonomous_driving/data/part1/crops/00003551_2322_car.jpg,car,3,00003551,315,48,385,74,v3_no_ambiguous
/Users/sameerkarur/Documents/Git/Data_science/07_IITK_AIML_Capstone/project1_autonomous_driving/data/part1/crops/00001752_2323_car.jpg,car,3,00001752,583,162,630,189,v3_no_ambiguous
/Users/sameerkarur/Documents/Git/Data_science/07_IITK_AIML_Capstone/project1_autonomous_driving/data/part1/crops/00001221_2324_pickup_truck.jpg,pickup_truck,6,00001221,27,73,100,115,v3_no_ambiguous
/Users/sameerkarur/Documents/Git/Data_science/07_IITK_AIML_Capstone/project1_autonomous_driving/data/part1/crops/00000908_2325_pickup_truck.jpg,pickup_truck,6,00000908,504,166,714,279,v3_no_ambiguous
/Users/sameerkarur/Documents/Git/Data_science/07_IITK_AIML_Capstone/project1_autonomous_driving/data/part1/crops/00002229_2326_work_van.jpg,work_van,8,00002229,262,213,520,470,v3_no_ambiguous
/Users/sameerkarur/Documents/Git/Data_science/07_IITK_AIML_Capstone/project1_autonomous_driving/data/part1/crops/00004232_2327_bus.jpg,bus,2,00004232,111,93,611,294,v3_no_ambiguous
/Users/sameerkarur/Documents/Git/Data_science/07_IITK_AIML_Capstone/project1_autonomous_driving/data/part1/crops/00002068_2328_single_unit_truck.jpg,single_unit_truck,7,00002068,545,8,646,62,v3_no_ambiguous
/Users/sameerkarur/Documents/Git/Data_science/07_IITK_AIML_Capstone/project1_autonomous_driving/data/part1/crops/00004612_2329_car.jpg,car,3,00004612,136,65,215,92,v3_no_ambiguous
/Users/sameerkarur/Documents/Git/Data_science/07_IITK_AIML_Capstone/project1_autonomous_driving/data/part1/crops/00003857_2330_pickup_truck.jpg,pickup_truck,6,00003857,157,173,545,346,v3_no_ambiguous
/Users/sameerkarur/Documents/Git/Data_science/07_IITK_AIML_Capstone/project1_autonomous_driving/data/part1/crops/00003711_2331_work_van.jpg,work_van,8,00003711,24,188,66,231,v3_no_ambiguous
/Users/sameerkarur/Documents/Git/Data_science/07_IITK_AIML_Capstone/project1_autonomous_driving/data/part1/crops/00001869_2332_pickup_truck.jpg,pickup_truck,6,00001869,100,119,272,227,v3_no_ambiguous
/Users/sameerkarur/Documents/Git/Data_science/07_IITK_AIML_Capstone/project1_autonomous_driving/data/part1/crops/00002493_2333_pickup_truck.jpg,pickup_truck,6,00002493,153,38,351,113,v3_no_ambiguous
/Users/sameerkarur/Documents/Git/Data_science/07_IITK_AIML_Capstone/project1_autonomous_driving/data/part1/crops/00000598_2334_single_unit_truck.jpg,single_unit_truck,7,00000598,0,133,329,379,v3_no_ambiguous
/Users/sameerkarur/Documents/Git/Data_science/07_IITK_AIML_Capstone/project1_autonomous_driving/data/part1/crops/00003579_2335_single_unit_truck.jpg,single_unit_truck,7,00003579,440,91,524,158,v3_no_ambiguous
/Users/sameerkarur/Documents/Git/Data_science/07_IITK_AIML_Capstone/project1_autonomous_driving/data/part1/crops/00000416_2336_bus.jpg,bus,2,00000416,204,156,567,320,v3_no_ambiguous
/Users/sameerkarur/Documents/Git/Data_science/07_IITK_AIML_Capstone/project1_autonomous_driving/data/part1/crops/00004812_2337_single_unit_truck.jpg,single_unit_truck,7,00004812,63,117,88,149,v3_no_ambiguous
/Users/sameerkarur/Documents/Git/Data_science/07_IITK_AIML_Capstone/project1_autonomous_driving/data/part1/crops/00004202_2338_bus.jpg,bus,2,00004202,113,147,174,182,v3_no_ambiguous
